sellingprice,mmr,profit_margin
1800.0,3775.0,-52.317880794701985
15200.0,13000.0,16.923076923076923
25500.0,24600.0,3.6585365853658534
17000.0,15650.0,8.626198083067091
12750.0,12700.0,0.39370078740157477
16400.0,18000.0,-8.88888888888889
8700.0,9700.0,-10.309278350515463
1300.0,2675.0,-51.4018691588785
10000.0,9925.0,0.7556675062972292
1400.0,1675.0,-16.417910447761194
12400.0,12600.0,-1.5873015873015872
13500.0,12650.0,6.719367588932807
10200.0,10300.0,-0.9708737864077669
16500.0,16050.0,2.803738317757009
14600.0,15050.0,-2.990033222591362
10500.0,10850.0,-3.225806451612903
8500.0,8450.0,0.591715976331361
21000.0,19200.0,9.375
13000.0,11600.0,12.068965517241379
1400.0,2350.0,-40.42553191489361
11200.0,13050.0,-14.17624521072797
9300.0,8925.0,4.201680672268908
12000.0,13050.0,-8.045977011494253
4000.0,4050.0,-1.2345679012345678
10300.0,11800.0,-12.711864406779661
10200.0,9600.0,6.25
15525.0,17150.0,-9.475218658892128
11500.0,11750.0,-2.127659574468085
5100.0,4650.0,9.67741935483871
22900.0,23300.0,-1.7167381974248928
24600.0,23000.0,6.956521739130435
26250.0,27400.0,-4.197080291970803
28100.0,28400.0,-1.056338028169014
24000.0,24200.0,-0.8264462809917356
13500.0,12000.0,12.5
3300.0,4300.0,-23.25581395348837
1500.0,1475.0,1.694915254237288
22500.0,22800.0,-1.3157894736842104
6100.0,6925.0,-11.913357400722022
1800.0,2125.0,-15.294117647058824
13700.0,13950.0,-1.7921146953405016
58500.0,63000.0,-7.142857142857142
27500.0,25200.0,9.126984126984127
27000.0,26800.0,0.7462686567164178
27500.0,26600.0,3.3834586466165413
9600.0,11150.0,-13.901345291479823
20000.0,21400.0,-6.5420560747663545
11200.0,12300.0,-8.94308943089431
13900.0,12100.0,14.87603305785124
18000.0,16300.0,10.429447852760736
3300.0,3900.0,-15.384615384615385
14700.0,15050.0,-2.3255813953488373
14300.0,14750.0,-3.050847457627119
21300.0,21200.0,0.4716981132075472
8000.0,6900.0,15.942028985507244
20000.0,19950.0,0.2506265664160401
6800.0,8800.0,-22.727272727272727
13750.0,13650.0,0.7326007326007326
11000.0,12850.0,-14.396887159533073
34500.0,34400.0,0.29069767441860467
2900.0,3575.0,-18.88111888111888
750.0,350.0,114.28571428571428
12800.0,12750.0,0.39215686274509803
9400.0,9275.0,1.3477088948787064
11300.0,11100.0,1.8018018018018018
12700.0,12800.0,-0.78125
14200.0,10600.0,33.9622641509434
13800.0,14150.0,-2.4734982332155475
7000.0,6950.0,0.7194244604316548
8500.0,8025.0,5.919003115264798
12500.0,12250.0,2.0408163265306123
9250.0,6275.0,47.410358565737056
8400.0,7425.0,13.131313131313133
25700.0,25400.0,1.1811023622047243
10500.0,9650.0,8.808290155440414
21000.0,21500.0,-2.3255813953488373
46000.0,45500.0,1.098901098901099
8200.0,8600.0,-4.651162790697675
6000.0,5625.0,6.666666666666667
14800.0,12250.0,20.816326530612244
24100.0,24700.0,-2.42914979757085
17600.0,19150.0,-8.093994778067886
3550.0,3050.0,16.39344262295082
17400.0,17800.0,-2.247191011235955
18500.0,22200.0,-16.666666666666664
5200.0,6025.0,-13.692946058091287
24200.0,24700.0,-2.0242914979757085
14000.0,13050.0,7.2796934865900385
30900.0,30900.0,0.0
18300.0,16400.0,11.585365853658537
8100.0,8025.0,0.9345794392523363
9000.0,7725.0,16.50485436893204
8000.0,9875.0,-18.9873417721519
10300.0,11250.0,-8.444444444444445
4100.0,4800.0,-14.583333333333334
28200.0,20000.0,41.0
13000.0,12300.0,5.691056910569105
5200.0,4275.0,21.637426900584796
5800.0,5575.0,4.0358744394618835
16800.0,17200.0,-2.3255813953488373
22900.0,23100.0,-0.8658008658008658
14300.0,12500.0,14.399999999999999
18800.0,18850.0,-0.2652519893899204
16800.0,15900.0,5.660377358490567
20700.0,20800.0,-0.4807692307692308
56000.0,44600.0,25.56053811659193
8500.0,8025.0,5.919003115264798
6500.0,5575.0,16.591928251121075
10900.0,11050.0,-1.3574660633484164
7000.0,8550.0,-18.128654970760234
1300.0,1500.0,-13.333333333333334
24500.0,21900.0,11.87214611872146
10300.0,11200.0,-8.035714285714286
36750.0,35200.0,4.403409090909091
12800.0,12950.0,-1.1583011583011582
9900.0,9200.0,7.608695652173914
5600.0,5875.0,-4.680851063829787
13300.0,13400.0,-0.7462686567164178
17300.0,16600.0,4.216867469879518
2700.0,1950.0,38.46153846153847
12000.0,13550.0,-11.439114391143912
25750.0,23900.0,7.740585774058577
12700.0,13550.0,-6.273062730627306
4100.0,5050.0,-18.81188118811881
8700.0,7775.0,11.89710610932476
6700.0,7225.0,-7.26643598615917
8901.0,8450.0,5.337278106508876
18300.0,18300.0,0.0
17300.0,17250.0,0.2898550724637681
1500.0,2325.0,-35.483870967741936
18000.0,19500.0,-7.6923076923076925
6400.0,6850.0,-6.569343065693431
12200.0,15200.0,-19.736842105263158
23800.0,22600.0,5.3097345132743365
15100.0,14300.0,5.594405594405594
22200.0,23000.0,-3.4782608695652173
12000.0,11900.0,0.8403361344537815
10100.0,9850.0,2.5380710659898478
19400.0,18900.0,2.6455026455026456
5400.0,4900.0,10.204081632653061
15000.0,15100.0,-0.6622516556291391
11900.0,19300.0,-38.34196891191709
750.0,1275.0,-41.17647058823529
11300.0,11750.0,-3.829787234042553
7700.0,6900.0,11.594202898550725
41500.0,39100.0,6.138107416879795
34500.0,35300.0,-2.26628895184136
4600.0,5575.0,-17.48878923766816
30000.0,33500.0,-10.44776119402985
18600.0,18100.0,2.7624309392265194
28250.0,27200.0,3.860294117647059
2500.0,3075.0,-18.69918699186992
19500.0,20200.0,-3.4653465346534658
15500.0,19000.0,-18.421052631578945
10300.0,9750.0,5.641025641025641
4900.0,6300.0,-22.22222222222222
12300.0,11250.0,9.333333333333334
19900.0,18000.0,10.555555555555555
11200.0,10850.0,3.225806451612903
11800.0,11950.0,-1.2552301255230125
25250.0,28200.0,-10.460992907801419
9200.0,8750.0,5.142857142857142
3200.0,2925.0,9.401709401709402
10200.0,10050.0,1.4925373134328357
25750.0,25800.0,-0.1937984496124031
3300.0,3550.0,-7.042253521126761
25900.0,25500.0,1.5686274509803921
3700.0,5700.0,-35.08771929824561
23300.0,24600.0,-5.284552845528456
16500.0,16950.0,-2.6548672566371683
19750.0,21600.0,-8.564814814814815
11600.0,12550.0,-7.569721115537849
13400.0,12950.0,3.474903474903475
7400.0,8675.0,-14.697406340057636
15000.0,11900.0,26.05042016806723
19000.0,19000.0,0.0
1400.0,1850.0,-24.324324324324326
8600.0,11200.0,-23.214285714285715
17800.0,16400.0,8.536585365853659
24800.0,23200.0,6.896551724137931
13800.0,16600.0,-16.867469879518072
12400.0,12650.0,-1.9762845849802373
3500.0,2875.0,21.73913043478261
27100.0,29100.0,-6.872852233676976
13000.0,12800.0,1.5625
8900.0,8150.0,9.202453987730062
21000.0,21500.0,-2.3255813953488373
13700.0,13100.0,4.580152671755725
28700.0,26000.0,10.384615384615385
14100.0,14300.0,-1.3986013986013985
7700.0,7250.0,6.206896551724138
14000.0,14000.0,0.0
12900.0,12500.0,3.2
26400.0,25600.0,3.125
11400.0,10250.0,11.219512195121952
5700.0,4550.0,25.274725274725274
13200.0,13300.0,-0.7518796992481203
20800.0,19350.0,7.493540051679587
32200.0,28500.0,12.982456140350877
38000.0,34900.0,8.882521489971348
12900.0,13900.0,-7.194244604316546
18900.0,17900.0,5.58659217877095
13300.0,12000.0,10.833333333333334
12800.0,12050.0,6.224066390041494
24000.0,22000.0,9.090909090909092
3600.0,4550.0,-20.87912087912088
4500.0,4475.0,0.5586592178770949
19500.0,19700.0,-1.015228426395939
7900.0,9275.0,-14.824797843665769
5700.0,5175.0,10.144927536231885
13750.0,14250.0,-3.508771929824561
18400.0,19550.0,-5.88235294117647
11500.0,11050.0,4.072398190045249
35200.0,35200.0,0.0
3600.0,3500.0,2.857142857142857
23500.0,22600.0,3.982300884955752
21250.0,23300.0,-8.798283261802576
15400.0,16800.0,-8.333333333333332
31250.0,32200.0,-2.950310559006211
11400.0,11250.0,1.3333333333333335
14300.0,12700.0,12.598425196850393
2200.0,2825.0,-22.123893805309734
11900.0,12750.0,-6.666666666666667
16000.0,14500.0,10.344827586206897
23400.0,22100.0,5.88235294117647
15500.0,15850.0,-2.2082018927444795
17700.0,17750.0,-0.28169014084507044
8300.0,8225.0,0.911854103343465
15200.0,16800.0,-9.523809523809524
22000.0,22300.0,-1.345291479820628
4800.0,5225.0,-8.133971291866029
20500.0,20500.0,0.0
1650.0,1925.0,-14.285714285714285
8600.0,7950.0,8.176100628930817
10100.0,10050.0,0.4975124378109453
14800.0,13000.0,13.846153846153847
23750.0,21700.0,9.44700460829493
2700.0,3825.0,-29.411764705882355
11800.0,12800.0,-7.8125
23600.0,23100.0,2.1645021645021645
1300.0,2350.0,-44.680851063829785
13000.0,11650.0,11.587982832618025
52000.0,43800.0,18.72146118721461
12600.0,11550.0,9.090909090909092
11800.0,10750.0,9.767441860465116
2400.0,2700.0,-11.11111111111111
13900.0,12650.0,9.881422924901186
12500.0,11300.0,10.619469026548673
3500.0,3350.0,4.477611940298507
23800.0,27400.0,-13.138686131386862
6500.0,6150.0,5.691056910569105
14800.0,15200.0,-2.631578947368421
7750.0,7475.0,3.678929765886288
24900.0,24000.0,3.75
12100.0,11800.0,2.5423728813559325
800.0,375.0,113.33333333333333
15500.0,14800.0,4.72972972972973
10800.0,10100.0,6.9306930693069315
15000.0,15700.0,-4.45859872611465
16000.0,17200.0,-6.976744186046512
13100.0,10800.0,21.296296296296298
29800.0,31100.0,-4.180064308681672
21100.0,19850.0,6.297229219143577
17500.0,16150.0,8.359133126934983
14300.0,14600.0,-2.054794520547945
16400.0,15700.0,4.45859872611465
12100.0,12100.0,0.0
29300.0,30600.0,-4.248366013071895
19500.0,18100.0,7.734806629834254
9900.0,10500.0,-5.714285714285714
23550.0,23200.0,1.5086206896551724
18800.0,17600.0,6.8181818181818175
8250.0,8250.0,0.0
8300.0,7775.0,6.752411575562702
37300.0,36400.0,2.4725274725274726
4100.0,5100.0,-19.607843137254903
3000.0,4050.0,-25.925925925925924
14500.0,15750.0,-7.936507936507936
21400.0,22800.0,-6.140350877192982
22800.0,24500.0,-6.938775510204081
21900.0,21300.0,2.8169014084507045
18900.0,19000.0,-0.5263157894736842
10000.0,9325.0,7.238605898123325
11500.0,14200.0,-19.014084507042252
13900.0,14050.0,-1.0676156583629894
4000.0,6500.0,-38.46153846153847
14600.0,15600.0,-6.41025641025641
8400.0,9850.0,-14.720812182741117
8000.0,6975.0,14.695340501792115
17400.0,17750.0,-1.971830985915493
3500.0,4675.0,-25.13368983957219
3500.0,3800.0,-7.894736842105263
41500.0,39800.0,4.271356783919598
10000.0,10400.0,-3.8461538461538463
7800.0,7800.0,0.0
13900.0,13800.0,0.7246376811594203
17500.0,17000.0,2.941176470588235
10200.0,11800.0,-13.559322033898304
34000.0,34800.0,-2.2988505747126435
900.0,2050.0,-56.09756097560976
12700.0,11250.0,12.88888888888889
13000.0,12500.0,4.0
26800.0,24500.0,9.387755102040817
8200.0,10450.0,-21.5311004784689
13200.0,12400.0,6.451612903225806
14300.0,14550.0,-1.718213058419244
12900.0,13500.0,-4.444444444444445
9000.0,8475.0,6.1946902654867255
16400.0,15050.0,8.970099667774086
9400.0,10250.0,-8.292682926829269
34750.0,34700.0,0.1440922190201729
9500.0,10350.0,-8.212560386473431
11200.0,11200.0,0.0
14200.0,16750.0,-15.223880597014924
7600.0,7625.0,-0.32786885245901637
13500.0,15350.0,-12.052117263843648
5400.0,5975.0,-9.623430962343097
11200.0,10350.0,8.212560386473431
18400.0,18800.0,-2.127659574468085
1150.0,1600.0,-28.125
1700.0,2575.0,-33.980582524271846
9100.0,11000.0,-17.272727272727273
10700.0,10900.0,-1.834862385321101
13000.0,14200.0,-8.450704225352112
13400.0,13250.0,1.1320754716981132
7600.0,9175.0,-17.166212534059948
7600.0,8650.0,-12.138728323699421
7000.0,7075.0,-1.0600706713780919
12900.0,13500.0,-4.444444444444445
4000.0,6175.0,-35.22267206477733
12900.0,12400.0,4.032258064516129
7500.0,7850.0,-4.45859872611465
32750.0,34100.0,-3.9589442815249267
42300.0,42600.0,-0.7042253521126761
45400.0,45700.0,-0.6564551422319475
10100.0,10550.0,-4.265402843601896
16100.0,15000.0,7.333333333333333
23500.0,20600.0,14.077669902912621
6600.0,8000.0,-17.5
45000.0,48700.0,-7.597535934291582
6200.0,5425.0,14.285714285714285
7600.0,8825.0,-13.881019830028329
9200.0,7125.0,29.122807017543863
9400.0,10550.0,-10.90047393364929
8500.0,7700.0,10.38961038961039
6000.0,7575.0,-20.792079207920793
12300.0,12450.0,-1.2048192771084338
9250.0,16750.0,-44.776119402985074
13600.0,8175.0,66.36085626911316
20700.0,21000.0,-1.4285714285714286
32500.0,33200.0,-2.108433734939759
20900.0,20300.0,2.955665024630542
36750.0,34700.0,5.9077809798270895
22400.0,22200.0,0.9009009009009009
19200.0,19250.0,-0.2597402597402597
22800.0,22700.0,0.4405286343612335
4900.0,4450.0,10.112359550561797
13500.0,13400.0,0.7462686567164178
27300.0,27800.0,-1.7985611510791366
23200.0,22700.0,2.2026431718061676
15000.0,14150.0,6.007067137809187
6600.0,5100.0,29.411764705882355
24000.0,24300.0,-1.2345679012345678
8500.0,7725.0,10.032362459546926
5500.0,3825.0,43.790849673202615
10900.0,10350.0,5.314009661835748
8800.0,9675.0,-9.043927648578812
5700.0,5500.0,3.6363636363636362
37400.0,36500.0,2.4657534246575343
20900.0,21700.0,-3.686635944700461
10600.0,9125.0,16.164383561643834
23800.0,19800.0,20.2020202020202
20400.0,21100.0,-3.3175355450236967
6600.0,4250.0,55.294117647058826
10000.0,11250.0,-11.11111111111111
14300.0,13500.0,5.9259259259259265
21400.0,22400.0,-4.464285714285714
12000.0,11250.0,6.666666666666667
17300.0,17200.0,0.5813953488372093
15300.0,15600.0,-1.9230769230769231
14200.0,14550.0,-2.405498281786942
23250.0,22300.0,4.260089686098654
2100.0,2525.0,-16.831683168316832
30000.0,33600.0,-10.714285714285714
12000.0,10900.0,10.091743119266056
11400.0,10550.0,8.056872037914692
21700.0,19800.0,9.595959595959595
16500.0,14150.0,16.607773851590103
6200.0,5325.0,16.431924882629108
2200.0,1125.0,95.55555555555556
4200.0,3825.0,9.803921568627452
10800.0,11200.0,-3.571428571428571
6300.0,6075.0,3.7037037037037033
13800.0,13550.0,1.8450184501845017
21500.0,20700.0,3.864734299516908
11200.0,11850.0,-5.485232067510549
33000.0,33200.0,-0.6024096385542169
64100.0,63000.0,1.746031746031746
32250.0,34000.0,-5.147058823529411
28250.0,26200.0,7.8244274809160315
7100.0,6500.0,9.230769230769232
1700.0,2575.0,-33.980582524271846
29300.0,29200.0,0.3424657534246575
18900.0,20400.0,-7.352941176470589
20200.0,20000.0,1.0
23000.0,23200.0,-0.8620689655172413
10200.0,10500.0,-2.857142857142857
17800.0,17500.0,1.7142857142857144
26000.0,26100.0,-0.38314176245210724
12500.0,13250.0,-5.660377358490567
1175.0,1875.0,-37.333333333333336
800.0,550.0,45.45454545454545
11000.0,9150.0,20.21857923497268
7800.0,8575.0,-9.037900874635568
8100.0,7425.0,9.090909090909092
6100.0,9300.0,-34.40860215053764
13300.0,12700.0,4.724409448818897
15300.0,15500.0,-1.2903225806451613
42000.0,40300.0,4.218362282878412
12400.0,11600.0,6.896551724137931
12800.0,12700.0,0.7874015748031495
9000.0,8225.0,9.422492401215806
4800.0,4250.0,12.941176470588237
8900.0,8450.0,5.325443786982249
17250.0,17850.0,-3.361344537815126
11400.0,9400.0,21.27659574468085
3500.0,3600.0,-2.7777777777777777
9800.0,9150.0,7.103825136612022
2600.0,2125.0,22.35294117647059
22000.0,23100.0,-4.761904761904762
13300.0,13400.0,-0.7462686567164178
8600.0,7500.0,14.666666666666666
19800.0,17850.0,10.92436974789916
10800.0,10950.0,-1.36986301369863
1500.0,2175.0,-31.03448275862069
30000.0,30600.0,-1.9607843137254901
12900.0,12300.0,4.878048780487805
3000.0,4275.0,-29.82456140350877
15100.0,15700.0,-3.821656050955414
21000.0,17900.0,17.318435754189945
31500.0,26300.0,19.771863117870723
14800.0,15000.0,-1.3333333333333335
22400.0,22200.0,0.9009009009009009
60400.0,60000.0,0.6666666666666667
4000.0,5950.0,-32.773109243697476
13400.0,12950.0,3.474903474903475
6800.0,5975.0,13.807531380753138
3800.0,3800.0,0.0
18800.0,17300.0,8.670520231213873
3200.0,3025.0,5.785123966942149
9800.0,8700.0,12.643678160919542
11300.0,11650.0,-3.004291845493562
6100.0,6350.0,-3.937007874015748
21250.0,16700.0,27.245508982035926
32750.0,31000.0,5.64516129032258
12400.0,12050.0,2.904564315352697
17200.0,15700.0,9.554140127388536
4400.0,4725.0,-6.878306878306878
19100.0,18850.0,1.3262599469496021
11500.0,13100.0,-12.213740458015266
4800.0,5950.0,-19.327731092436977
6500.0,8775.0,-25.925925925925924
9800.0,10850.0,-9.67741935483871
9700.0,9900.0,-2.0202020202020203
6300.0,9800.0,-35.714285714285715
4900.0,2275.0,115.38461538461537
27600.0,27500.0,0.36363636363636365
16750.0,15700.0,6.687898089171974
23900.0,23500.0,1.702127659574468
12800.0,14400.0,-11.11111111111111
18000.0,18800.0,-4.25531914893617
18500.0,20100.0,-7.960199004975125
4400.0,3875.0,13.548387096774196
5800.0,5325.0,8.92018779342723
1600.0,1650.0,-3.0303030303030303
24700.0,23200.0,6.4655172413793105
